transaction_id,order_date,ship_date,order_total,product_category,discount_pct,region
TX1009932,2025-12-11,2025-12-14,1053.5,Software,5,West
TX1012998,2025-08-13,2025-08-21,1959.3,Software,20,West
TX1014269,01/15/2025,2025-01-18,2480.71,Software,10,West
TX1003375,20/09/2025,2025-09-24,1672.35,Office Supplies,5,West
TX1009795,28/06/2025,2025-07-07,639.09,electronics,10,North
TX1005047,12/27/2025,2025-12-30,1969.3,ELECTRONICS,15,West
TX1002584,2025-02-06,2025-02-11,1758.9,Services,20,East
TX1011413,2025-01-13,2025-01-23,755.97,Electronics,10,East
TX1013704,06/21/2025,2025-06-25,772.74,Services,25,North
TX1013261,2025-10-08,2025-10-14,917.28,Services,15,Central
TX1002611,2026-03-14,2026-03-23,2612.75,Services,0,Central
TX1006469,2025-02-21,2025-03-01,1069.9,Furniture,20,East
TX1010757,09/29/2025,2025-10-04,660.37,Office Supplies,15,South
TX1004784,10/09/2025,2025-10-14,2640.19, electronics,0,Central
TX1013844,2025-04-17,2025-04-27,1436.63,Software,0,Central
TX1004148,05/04/2025,2025-04-09,478.52,Services,25,West
TX1001549,01/01/2025,2025-01-11,1569.09,Furniture,5,North
TX1013742,27/01/2025,2025-02-01,2350.03,Services,5,Central
TX1006475,2025-03-08,2025-03-16,1168.57,Furniture,5,North
TX1011229,03/27/2026,2026-04-01,2412.26,Software,10,Central
TX1002804,2025-04-05,2025-04-12,381.31,Services,0,East
TX1007243,2025-05-28,2025-06-04,62.66,Furniture,0,South
TX1009943,12/01/2025,2025-12-06,825.93,Furniture,5,North
TX1005284,2025-06-29,2025-07-04,90.9,ELECTRONICS,20,South
TX1011053,2025-08-31,2025-09-04,2165.56,Furniture,25,East
TX1005573,02/10/2026,2026-02-14,1531.58,Software,0,North
TX1009113,2025-05-10,2025-05-17,2482.99,Services,0,Central
TX1001748,2025-03-10,2025-03-11,310.27,Furniture,20,West
TX1001471,2025-01-08,2025-01-16,2360.65,Software,5,South
TX1010829,12/29/2025,2025-12-31,52.41,electronics,0,West
TX1000205,03/09/2026,2026-03-16,2083.43,Furniture,10,Central
TX1006131,12/05/2025,2025-12-14,1111.04,Services,20,East
TX1000479,01/31/2026,2026-02-08,2291.59,Office Supplies,0,Central
TX1011695,08/22/2025,2025-08-27,1697.02,Electronics,20,Central
TX1007150,01/26/2025,2025-02-01,1464.65,Furniture,10,West
TX1011668,02/07/2026,2026-02-15,1579.32,Software,20,South
TX1009559,10/05/2025,2025-10-08,1481.73,Office Supplies,10,Central
TX1008693,20/11/2025,2025-11-26,1359.16,ELECTRONICS,5,West
TX1000791,2025-08-14,2025-08-16,2207.01,Software,10,East
TX1010414,2025-07-20,2025-07-25,1013.6,Furniture,0,East
TX1014340,2025-03-21,2025-03-27,2148.15,Software,5,East
TX1001048,03/15/2026,2026-03-19,2350.11,Software,10,East
TX1011275,2025-09-07,2025-09-11,882.29,electronics,0,North
TX1009371,2025-10-05,2025-10-11,126.9,Office Supplies,0,West
TX1002018,07/01/2026,2026-01-15,2366.56,Services,25,West
TX1007962,2026-03-14,2026-03-18,2588.14, electronics,25,West
TX1001068,02/14/2025,2025-02-22,572.38,Office Supplies,10,West
TX1000051,26/02/2026,2026-03-01,1819.19,Furniture,20,East
TX1008926,24/12/2025,2025-12-26,1117.04,Software,15,North
TX1000041,11/02/2025,2025-11-08,1932.42,Office Supplies,25,West
TX1004781,11/08/2025,2025-08-15,2729.23,Office Supplies,0,North
TX1012872,24/10/2025,2025-10-28,372.58,Furniture,0,East
TX1011288,2025-01-17,2025-01-27,270.6,Office Supplies,5,East
TX1010014,2025-12-21,2025-12-23,1898.06,Office Supplies,15,North
TX1011773,2025-04-11,2025-04-19,1872.44,Office Supplies,0,Central
TX1008930,2025-11-16,2025-11-19,1680.24,Electronics ,0,West
TX1007236,2025-09-17,2025-09-21,186.28,Office Supplies,20,East
TX1003697,2025-11-28,2025-11-30,1510.46,Services,5,West
TX1001097,2025-05-31,2025-06-06,563.19,Furniture,25,South
TX1007480,01/03/2026,2026-01-12,436.27,Furniture,0,West
TX1006763,26/01/2026,2026-02-02,2079.71,Furniture,25,West
TX1001175,05/02/2025,2025-05-11,2530.26,Furniture,15,West
TX1004070,2025-11-11,2025-11-16,1296.11,Services,10,Central
TX1000668,2025-12-29,2026-01-04,1324.38,Office Supplies,10,West
TX1012180,2025-11-26,2025-12-05,427.03,Office Supplies,20,North
TX1010633,10/02/2025,2025-10-05,1094.29,Furniture,20,East
TX1003027,2025-04-02,2025-04-09,2542.07,ELECTRONICS,5,East
TX1007534,04/02/2025,2025-04-06,1476.39,Office Supplies,15,Central
TX1008358,12/11/2025,2025-11-18,1547.52,Services,5,North
TX1012106,2025-12-05,2025-12-09,2374.03,Software,25,Central
TX1001699,2025-11-13,2025-11-16,1193.71,ELECTRONICS,10,East
TX1006174,2026-01-26,2026-02-05,165.8,Services,15,West
TX1002731,02/01/2025,2025-02-07,2342.94,Office Supplies,5,Central
TX1002550,2025-09-05,2025-09-09,2324.57,electronics,10,East
TX1001334,08/05/2025,2025-05-12,1873.31,Office Supplies,10,West
TX1002277,2025-05-20,2025-05-22,2177.02, electronics,20,West
TX1000819,03/14/2025,2025-03-16,702.35,Software,25,West
TX1007443,2025-12-05,2025-12-11,1832.76,Electronics ,15,North
TX1013660,01/30/2025,2025-02-02,2706.2,electronics,0,West
TX1004470,27/09/2025,2025-10-04,1776.9,Electronics,5,Central
TX1003361,20/04/2025,2025-04-28,2769.59,Office Supplies,5,Central
TX1010010,09/02/2025,2025-09-04,728.24,ELECTRONICS,10,North
TX1008205,2026-02-22,2026-03-02,2543.84,Services,25,North
TX1012514,2025-05-30,2025-06-04,2637.66,ELECTRONICS,15,North
TX1004016,07/13/2025,2025-07-19,1021.68,Furniture,10,East
TX1005085,09/11/2025,2025-09-13,753.66,ELECTRONICS,15,Central
TX1000536,2025-03-15,2025-03-16,2371.89,Furniture,20,West
TX1011687,12/11/2025,2025-11-22,2623.41,Software,20,Central
TX1006004,2025-10-03,2025-10-06,1392.46, electronics,0,Central
TX1003769,2026-01-28,2026-02-01,539.92,Office Supplies,10,East
TX1010494,2025-07-28,2025-08-03,383.67,Software,20,South
TX1014588,08/04/2025,2025-08-10,39.84, electronics,20,Central
TX1010200,09/10/2025,2025-09-18,1421.79,Electronics ,25,East
TX1010324,2025-10-04,2025-10-05,742.46,Furniture,25,South
TX1009607,2025-05-16,2025-05-19,598.77,Furniture,0,North
TX1008224,2025-12-27,2025-12-29,1496.88,Office Supplies,25,Central
TX1012522,2025-04-08,2025-04-13,1156.55,Furniture,25,East
TX1006352,11/06/2025,2025-11-14,2178.14,Services,0,West
TX1004986,02/13/2025,2025-02-20,2202.93,Furniture,5,West
TX1010056,03/18/2025,2025-03-20,2531.78,electronics,20,East
TX1012631,2026-03-02,2026-03-04,2767.84,Services,20,East
TX1000830,01/19/2026,2026-01-28,1356.16,Services,15,Central
TX1007551,2025-10-09,2025-10-17,2131.62,Software,0,South
TX1007784,01/21/2026,2026-01-29,2736.58,Office Supplies,25,West
TX1003572,01/07/2025,2025-01-14,1649.34,Furniture,10,Central
TX1008600,08/17/2025,2025-08-27,2217.43,Furniture,10,West
TX1002287,02/10/2025,2025-10-05,2485.73,Office Supplies,25,South
TX1008011,2025-07-16,2025-07-19,661.37,Services,5,North
TX1001369,08/22/2025,2025-08-24,406.35,Furniture,20,North
TX1011277,2025-11-30,2025-12-03,1126.08,Services,15,South
TX1011480,06/10/2025,2025-10-14,2000.05,Software,10,Central
TX1008944,2025-09-24,2025-09-26,743.91,Services,20,North
TX1000545,2025-02-09,2025-02-15,706.82,Services,15,North
TX1004688,03/10/2026,2026-03-14,284.02,Office Supplies,25,West
TX1004402,2025-08-01,2025-08-10,1742.46,Furniture,5,West
TX1003043,04/17/2025,2025-04-18,291.91,Software,5,South
TX1000620,29/04/2025,2025-05-05,1026.19,Office Supplies,0,South
TX1007125,21/01/2026,2026-01-28,2478.2,Services,25,South
TX1006184,18/10/2025,2025-10-27,2276.85,Office Supplies,0,West
TX1006157,2026-01-28,2026-01-29,94.96,Furniture,20,South
TX1001249,10/02/2025,2025-10-08,179.48,Electronics,5,West
TX1002167,25/11/2025,2025-11-26,1664.08,Electronics,10,North
TX1014306,05/28/2025,2025-06-04,737.31,Services,25,South
TX1001413,2025-06-02,2025-06-10,1571.22,Office Supplies,15,South
TX1003927,02/12/2026,2026-02-16,2738.57,Furniture,25,Central
TX1004371,2025-10-22,2025-10-28,2150.82,Furniture,20,Central
TX1009981,12/16/2025,2025-12-25,1538.56,Office Supplies,10,Central
TX1007788,2025-08-02,2025-08-06,1870.19,Services,0,Central
TX1013819,2025-08-28,2025-08-23,284.21,Software,10,Central
TX1013735,08/31/2025,2025-09-07,60.01,Office Supplies,10,West
TX1011350,07/14/2025,2025-07-16,1392.34,Software,0,West
TX1012940,31/05/2025,2025-06-09,733.8,Software,15,Central
TX1011660,11/01/2025,2025-01-15,286.75,Office Supplies,15,North
TX1006321,2025-01-17,2025-01-26,335.51,Software,25,West
TX1012422,2025-08-14,2025-08-23,252.39,Furniture,15,East
TX1010730,09/20/2025,2025-09-23,1418.3,Furniture,25,South
TX1004220,02/07/2026,2026-02-10,696.16,Services,10,Central
TX1008990,2026-03-26,2026-04-01,1292.37,Furniture,0,West
TX1006727,26/12/2025,2026-01-03,1787.83,Software,0,Central
TX1001396,01/14/2026,2026-01-18,514.49,Electronics,20,West
TX1008623,02/07/2026,2026-02-13,914.84,electronics,20,West
TX1001563,10/20/2025,2025-10-28,2176.21,Office Supplies,15,Central
TX1000694,2025-04-08,2025-04-13,1670.45,Software,5,East
TX1002387,2025-11-12,2025-11-17,780.72,Furniture,0,West
TX1007983,2025-03-05,2025-03-07,1373.74,Office Supplies,20,Central
TX1014019,01/25/2026,2026-01-30,1479.32,Services,10,North
TX1005509,2025-11-21,2025-11-28,565.91,Office Supplies,10,South
TX1014584,03/23/2026,2026-03-27,441.95,Software,20,Central
TX1001654,05/04/2025,2025-05-08,662.76,Services,5,North
TX1002644,09/11/2025,2025-09-12,1466.73, electronics,10,West
TX1006126,16/12/2025,2025-12-18,655.47,Office Supplies,0,North
TX1009481,2025-04-08,2025-04-17,1834.49,Software,10,East
TX1008891,2026-03-01,2026-03-11,2572.8,Office Supplies,0,Central
TX1003677,02/23/2025,2025-02-27,2536.81,Furniture,173,Central
TX1009581,2025-12-25,2025-12-29,2497.73,Software,10,North
TX1004094,21/03/2026,2026-03-27,2197.68,Services,10,South
TX1009716,01/13/2025,2025-01-17,2044.06,ELECTRONICS,0,East
TX1001009,2025-07-11,2025-07-14,2318.57,Furniture,5,West
TX1014180,2025-06-06,2025-06-14,782.61,Electronics ,0,South
TX1004669,2025-03-21,2025-03-29,2101.55,Services,15,Central
TX1011979,08/28/2025,2025-08-29,586.88,Furniture,15,South
TX1008150,01/31/2025,2025-02-02,1240.92,Furniture,20,Central
TX1012568,2025-10-31,2025-11-10,1471.39,Services,0,West
TX1007808,2025-01-28,2025-02-05,575.89,Furniture,0,East
TX1008523,2025-10-23,2025-10-25,1499.33,Services,5,South
TX1012179,28/06/2025,2025-07-03,2745.83,Office Supplies,15,West
TX1012260,15/04/2025,2025-04-16,2656.19,Services,0,West
TX1010752,2025-01-28,2025-01-29,2678.76,Office Supplies,15,Central
TX1002040,2025-12-05,2025-12-09,2142.12,Furniture,5,Central
TX1004383,21/07/2025,2025-07-30,2158.42,Furniture,20,Central
TX1002168,01/30/2026,2026-02-05,1920.66,electronics,0,West
TX1008100,2025-11-17,2025-11-22,2616.51,Services,15,North
TX1004237,01/04/2025,2025-04-11,1789.62,Office Supplies,25,Central
TX1011742,2026-03-12,2026-03-18,383.09,Furniture,25,South
TX1000696,07/03/2026,2026-03-13,2289.6,Electronics,20,West
TX1012069,2025-09-21,2025-09-29,1462.14,Electronics ,10,West
TX1013527,2025-03-08,2025-03-10,2744.39,Electronics,15,West
TX1013110,18/07/2025,2025-07-26,2312.03,Office Supplies,20,Central
TX1010274,2026-01-05,2026-01-06,227.97,Services,10,South
TX1013052,10/29/2025,2025-10-30,1463.42,Office Supplies,25,North
TX1002588,05/09/2025,2025-09-10,1452.44,Services,20,South
TX1000299,2025-03-02,2025-03-10,65.02,Software,15,South
TX1008711,11/06/2025,2025-11-07,2455.0,Office Supplies,0,Central
TX1004150,01/08/2025,2025-08-02,2660.68,Office Supplies,25,West
TX1012275,04/03/2026,2026-03-10,1729.08,Software,10,Central
TX1003423,2025-09-12,2025-09-20,1282.74,Services,10,South
TX1013212,01/11/2025,2025-11-11,2251.94,Software,5,East
TX1006024,2025-07-19,2025-07-22,122.21,Furniture,25,South
TX1011520,18/03/2026,2026-03-28,1989.01,Electronics ,10,South
TX1011679,2025-11-19,2025-11-21,271.84,Furniture,0,East
TX1007878,13/04/2025,2025-04-14,2379.78,Office Supplies,5,West
TX1011208,10/28/2025,2025-10-30,977.25,Software,0,South
TX1001499,01/06/2026,2026-01-13,917.08,Office Supplies,25,North
TX1011153,20/04/2025,2025-04-26,894.02,Furniture,15,North
TX1007880,08/13/2025,2025-08-22,371.26,Electronics ,25,Central
TX1013697,11/12/2025,2025-11-17,861.63,Office Supplies,15,South
TX1009916,2025-01-10,2025-01-18,2769.82,Services,5,West
TX1007731,05/01/2025,2025-01-11,570.54,Services,0,North
TX1006608,2025-09-19,2025-09-23,738.14,Furniture,25,West
TX1012033,12/12/2025,2025-12-21,2182.46,Services,20,Central
TX1006679,14/07/2025,2025-07-22,1945.0,Services,25,West
TX1011370,28/02/2025,2025-03-05,939.34,Office Supplies,0,North
TX1001914,02/09/2026,2026-02-14,100.23,Office Supplies,5,West
TX1013468,2025-11-14,2025-11-23,2781.2,Services,10,North
TX1013233,12/16/2025,2025-12-21,2670.62,Services,5,Central
TX1006665,07/18/2025,2025-07-25,2774.89,Office Supplies,5,East
TX1002468,08/01/2026,2026-01-14,2653.4,Electronics,0,East
TX1000016,2025-03-05,2025-03-09,1931.19,Services,20,West
TX1004269,01/22/2025,2025-01-31,27.79,Office Supplies,10,South
TX1006816,2026-03-12,2026-03-16,1308.13,Furniture,15,Central
TX1002106,2025-07-11,2025-07-19,178.71,Software,25,West
TX1010728,2025-12-25,2025-12-30,2581.32,Software,15,Central
TX1014099,07/06/2025,2025-07-10,2516.78,Office Supplies,0,North
TX1003932,10/28/2025,2025-10-31,1729.54,Office Supplies,5,South
TX1008434,02/05/2025,2025-05-04,104.36, electronics,10,East
TX1008744,02/27/2026,2026-03-06,1121.5,Furniture,25,South
TX1013511,2025-12-08,2025-12-10,2540.41,Software,15,East
TX1007533,2026-01-17,2026-01-19,668.63,Office Supplies,20,North
TX1008999,02/21/2025,2025-02-25,1659.86,ELECTRONICS,20,East
TX1013537,14/01/2026,2026-01-24,1586.92,Furniture,25,South
TX1010006,2025-06-11,2025-06-15,1045.74,electronics,5,Central
TX1011216,12/23/2025,2026-01-01,810.98,Office Supplies,5,South
TX1003234,22/06/2025,2025-06-25,2112.75,Office Supplies,0,North
TX1005542,03/15/2025,2025-03-24,1847.72,Services,20,South
TX1000829,2025-04-10,2025-04-15,1139.54,Furniture,5,North
TX1002138,28/02/2026,2026-03-09,2478.55,Software,10,North
TX1008188,01/28/2026,2026-01-31,1568.08,Furniture,25,East
TX1011082,20/01/2026,2026-01-22,380.13,ELECTRONICS,0,South
TX1011945,15/05/2025,2025-05-16,1636.14,Software,10,West
TX1003676,10/26/2025,2025-11-04,836.88,Electronics ,20,East
TX1003606,02/02/2026,2026-02-03,506.84,Furniture,10,East
TX1005589,01/16/2025,2025-01-23,2120.44,ELECTRONICS,10,South
TX1010873,2025-10-21,2025-10-24,2240.5,Services,25,Central
TX1004788,2025-07-03,2025-07-04,1168.88,Furniture,5,East
TX1009334,2025-03-11,2025-03-16,1887.79,ELECTRONICS,15,Central
TX1012550,2025-03-26,2025-04-01,1000.73,Services,25,East
TX1009487,29/10/2025,2025-11-02,210.77,ELECTRONICS,5,South
TX1012028,2025-10-15,2025-10-17,593.94, electronics,0,North
TX1011637,2025-05-17,2025-05-26,1954.23,Furniture,5,East
TX1002321,01/20/2025,2025-01-28,2512.12,Office Supplies,0,South
TX1010450,2025-05-19,2025-05-24,1174.95,Electronics,10,South
TX1005796,03/14/2026,2026-03-24,317.13, electronics,25,South
TX1004614,2025-10-16,2025-10-18,2072.93,Software,15,Central
TX1006185,2025-09-26,2025-09-28,1825.62,Services,20,South
TX1014472,16/04/2025,2025-04-20,1017.57,ELECTRONICS,20,Central
TX1012717,03/09/2025,2025-03-11,2728.59,Services,25,Central
TX1007938,2026-03-06,2026-03-11,1456.08,Furniture,15,Central
TX1007393,21/03/2025,2025-03-22,2392.66,Software,0,South
TX1000997,2025-04-08,2025-04-12,2733.1,Software,10,West
TX1005648,02/15/2026,2026-02-18,788.72,Services,20,South
TX1001269,2025-08-24,2025-08-27,2027.3,Furniture,5,West
TX1008256,12/29/2025,2026-01-05,2109.1,Software,5,West
TX1005156,02/22/2025,2025-02-24,149.29,Office Supplies,15,West
TX1007900,12/02/2026,2026-02-13,2241.39,Electronics ,10,East
TX1005964,10/17/2025,2025-10-25,286.06,Furniture,20,Central
TX1003788,2026-03-02,2026-03-05,258.35,Software,0,North
TX1001216,17/12/2025,2025-12-26,2009.07,Software,15,East
TX1005213,01/03/2026,2026-01-05,2322.09,Furniture,10,West
TX1014317,2025-05-22,2025-05-23,1542.74,Furniture,15,North
TX1010428,02/05/2025,2025-02-11,1774.81,Services,20,East
TX1012671,13/03/2026,2026-03-21,2014.22,Services,0,West
TX1003642,05/05/2025,2025-05-13,2650.58,Services,0,North
TX1001500,2025-03-28,2025-04-07,1097.34,Services,15,South
TX1009909,07/17/2025,2025-07-19,1953.03,Furniture,15,South
TX1005215,2026-02-19,2026-02-25,2013.82,Office Supplies,15,Central
TX1005609,2025-03-06,2025-03-13,1429.31,Software,25,South
TX1001653,28/01/2026,2026-02-05,492.87,Services,15,Central
TX1000691,11/02/2025,2025-02-20,517.07,Software,5,Central
TX1002351,2025-03-07,2025-03-09,847.27,electronics,25,East
TX1012438,2025-10-12,2025-10-18,725.6,electronics,10,West
TX1009106,25/11/2025,2025-12-02,2225.77,electronics,10,West
TX1000557,2025-04-08,2025-04-09,900.48,Furniture,5,North
TX1001515,02/16/2025,2025-02-24,1768.0,Services,10,South
TX1011529,28/06/2025,2025-07-04,1071.35,Software,20,South
TX1008616,2025-09-08,2025-09-18,1596.43,Office Supplies,10,South
TX1000600,17/01/2026,2026-01-26,1162.67,Furniture,25,West
TX1001812,02/24/2025,2025-03-03,1009.9,Software,15,Central
TX1007563,2025-08-02,2025-08-11,216.44,Services,15,West
TX1002965,2026-03-10,2026-03-11,288.73,Office Supplies,10,East
TX1009639,2026-02-07,2026-02-10,761.78,Furniture,10,East
TX1000827,2025-10-13,2025-10-23,1593.64,Electronics ,25,East
TX1006459,15/07/2025,2025-07-18,2584.5,Software,15,South
TX1013480,2025-04-27,2025-05-01,1054.95,electronics,0,West
TX1008823,2025-07-25,2025-07-30,513.0,Services,10,East
TX1009003,2025-12-08,2025-12-15,997.72,Furniture,10,West
TX1012458,08/05/2025,2025-08-10,2289.49,electronics,25,South
TX1007015,05/21/2025,2025-05-27,1146.91,Services,20,West
TX1004590,10/01/2025,2025-10-02,2146.14,Electronics ,10,East
TX1002671,04/11/2025,2025-04-16,1102.77,Services,0,West
TX1007069,01/29/2025,2025-02-06,466.81,Office Supplies,15,Central
TX1012267,15/02/2026,2026-02-20,1258.24,Services,15,South
TX1003629,11/30/2025,2025-12-04,1866.77,Software,5,South
TX1008142,03/03/2026,2026-03-10,1070.59, electronics,25,Central
TX1000711,01/27/2026,2026-01-31,1716.38,Office Supplies,5,Central
TX1006619,01/22/2025,2025-01-25,301.32,electronics,20,Central
TX1009865,26/08/2025,2025-09-01,2282.94,Electronics,5,Central
TX1011441,2025-08-28,2025-09-07,1150.06,Office Supplies,20,North
TX1013361,10/07/2025,2025-10-15,1620.45,Furniture,10,West
TX1003507,08/16/2025,2025-08-20,978.91,Services,5,South
TX1006260,12/10/2025,2025-10-14,2664.5,Office Supplies,25,West
TX1006636,27/03/2026,2026-03-30,316.28,Furniture,0,South
TX1008253,09/09/2025,2025-09-19,33.82,Services,20,East
TX1001752,14/01/2025,2025-01-24,893.06,ELECTRONICS,25,West
TX1005844,04/27/2025,2025-05-07,686.19,Services,5,West
TX1013709,11/02/2025,2025-02-16,798.32,electronics,5,South
TX1009177,01/04/2025,2025-01-06,239.58,Software,15,North
TX1000252,2025-12-25,2026-01-03,1688.13,Furniture,15,Central
TX1004253,12/15/2025,2025-12-24,1767.74,electronics,10,South
TX1000361,05/03/2025,2025-03-10,2511.73,Services,25,South
TX1010158,2025-08-10,2025-08-12,847.62,electronics,25,South
TX1001207,03/06/2026,2026-03-08,2114.43,Services,15,Central
TX1014274,2025-01-21,2025-01-29,2005.92, electronics,0,North
TX1008665,04/19/2025,2025-04-29,2357.14,Electronics,20,North
TX1006981,2025-12-16,2025-12-18,507.48, electronics,15,North
TX1007711,03/05/2026,2026-03-14,132.51,Software,25,South
TX1005859,2025-11-10,2025-11-16,1183.83, electronics,5,East
TX1009140,09/03/2025,2025-09-13,2707.31,Electronics ,5,Central
TX1005413,2025-12-16,2025-12-18,2371.64,Electronics,25,Central
TX1003429,07/13/2025,2025-07-16,2280.34,Furniture,0,West
TX1014321,2025-11-11,2025-11-17,1802.83,Software,5,South
TX1003774,2025-07-16,2025-07-18,588.1,Services,0,South
TX1004227,2025-11-24,2025-12-03,2251.55,Software,25,Central
TX1001735,2025-05-23,2025-05-25,2391.59,Services,10,Central
TX1004873,2025-11-01,2025-11-05,171.88,Electronics,10,West
TX1009752,2025-11-01,2025-10-27,424.91,Office Supplies,25,West
TX1005680,02/12/2026,2026-02-21,208.05,Office Supplies,15,East
TX1007506,18/02/2026,2026-02-25,1043.25,Services,15,West
TX1013956,2026-02-07,2026-02-16,1721.85, electronics,20,South
